,X,Y,Z,u,v
219,5.0,-5.0,-3.846153846153846,-1.4609888712213173,1.1872285400815659
220,5.0,-5.0,-3.4615384615384617,-1.3981462714010384,1.1439401110786418
221,5.0,-5.0,-3.0769230769230766,-1.3343606555753034,1.1000020959427832
222,5.0,-5.0,-2.692307692307692,-1.2696106369326758,1.0553997626057579
223,5.0,-5.0,-2.3076923076923075,-1.2038741770222647,1.0101179301247103
224,5.0,-5.0,-1.923076923076923,-1.1371285607445414,0.9641409514548642
225,5.0,-5.0,-1.5384615384615383,-1.0693503701814557,0.917452695422688
226,5.0,-5.0,-1.1538461538461537,-1.000515457202518,0.8700365278558961
227,5.0,-5.0,-0.7692307692307692,-0.9305989147795282,0.8218752918239194
228,5.0,-5.0,-0.38461538461538414,-0.859575046938365,0.772951286939527
229,5.0,-5.0,0.0,-0.787417337271692,0.7232462476691529
230,5.0,-5.0,0.384615384615385,-0.7140984159315094,0.6727413205960805
231,5.0,-5.0,0.7692307692307692,-0.6395900250152505,0.621417040577039
232,5.0,-5.0,1.1538461538461542,-0.5638629822534501,0.5692533057288547
233,5.0,-5.0,1.5384615384615392,-0.4868871429009592,0.5162293511776377
234,5.0,-5.0,1.9230769230769234,-0.40863135972715786,0.4623237214984826
235,5.0,-5.0,2.3076923076923084,-0.32906344099360196,0.4075142417688347
236,5.0,-5.0,2.6923076923076925,-0.24815010630000117,0.35177798715348235
237,5.0,-5.0,3.0769230769230766,-0.16585694017129182,0.2950912509335255
238,5.0,-5.0,3.4615384615384617,-0.08214834324982438,0.23742951088565448
239,5.0,-5.0,3.8461538461538467,0.0030125190527575257,0.17876739391156501
240,5.0,-5.0,4.230769230769232,0.08966377059955087,0.1190786388103249
241,5.0,-5.0,4.615384615384617,0.17784488143492602,0.0583360570789386
242,5.0,-5.0,5.0,0.2675967277320204,-0.003488508381820343
243,-5.0,-5.0,5.0,1.7394066409386897,0.36846770639486637
244,-4.615384615384615,-5.0,5.0,1.6969995431050344,0.35775057271589505
245,-4.230769230769231,-5.0,5.0,1.653732742492394,0.34681617470908155
246,-3.846153846153846,-5.0,5.0,1.6095798287619247,0.3356578379461731
247,-3.4615384615384617,-5.0,5.0,1.5645132986041337,0.32426861178306765
248,-3.0769230769230766,-5.0,5.0,1.518504498608159,0.3126412549217219
249,-2.692307692307692,-5.0,5.0,1.4715235645096574,0.30076822005686044
250,-2.3076923076923075,-5.0,5.0,1.423539356546619,0.288641637539079
251,-1.923076923076923,-5.0,5.0,1.3745193906290731,0.2762532979800342
252,-1.5384615384615383,-5.0,5.0,1.3244297650029795,0.2635946337189199
253,-1.1538461538461537,-5.0,5.0,1.2732350820603802,0.2506566990623078
254,-0.7692307692307692,-5.0,5.0,1.2208983649168548,0.2374301492015782
255,-0.38461538461538414,-5.0,5.0,1.1673809683431093,0.22390521770352684
