,X,Y,Z,u,v
182,2.6923076923076925,5.0,-5.0,-1.2993884712771886,-0.6823936958173755
183,3.0769230769230766,5.0,-5.0,-1.3618178682316027,-0.7252200373487482
184,3.4615384615384617,5.0,-5.0,-1.4249472060469526,-0.76852653579056
185,3.8461538461538467,5.0,-5.0,-1.4887883223940148,-0.8123213117423412
186,4.230769230769232,5.0,-5.0,-1.5533533233946435,-0.8566126699600959
187,4.615384615384617,5.0,-5.0,-1.618654591274972,-0.9014091046063681
188,5.0,5.0,-5.0,-1.6847047922819387,-0.946719304680953
189,5.0,-5.0,-5.0,-2.134842791924821,0.670662966652784
190,5.0,-4.615384615384615,-5.0,-2.113127076968625,0.5926366449306583
191,5.0,-4.230769230769231,-5.0,-2.091848699812032,0.5161817133249537
192,5.0,-3.846153846153846,-5.0,-2.070994580692771,0.4412511751910173
193,5.0,-3.4615384615384617,-5.0,-2.050552156280729,0.3677998894667558
194,5.0,-3.0769230769230766,-5.0,-2.030509354439027,0.2957844799871246
195,5.0,-2.692307692307692,-5.0,-2.0108545704509275,0.225163250065487
196,5.0,-2.3076923076923075,-5.0,-1.9915766446142105,0.15589610198838752
197,5.0,-1.923076923076923,-5.0,-1.9726648411121146,0.08794446109714221
198,5.0,-1.5384615384615383,-5.0,-1.9541088280767958,0.021271204154219722
199,5.0,-1.1538461538461537,-5.0,-1.9358986587674998,-0.04415940828509263
200,5.0,-0.7692307692307692,-5.0,-1.9180247537914206,-0.10838179575460057
201,5.0,-0.38461538461538414,-5.0,-1.900477884300456,-0.17142911825260798
202,5.0,0.0,-5.0,-1.8832491561019442,-0.23333333333333334
203,5.0,0.384615384615385,-5.0,-1.8663299946258955,-0.2941252501208614
204,5.0,0.7692307692307692,-5.0,-1.8497121306953368,-0.35383458043744154
205,5.0,1.1538461538461542,-5.0,-1.8333875870501593,-0.41248998722440655
206,5.0,1.5384615384615392,-5.0,-1.817348665578316,-0.470119130421501
207,5.0,1.9230769230769234,-5.0,-1.8015879352114395,-0.5267487104589145
208,5.0,2.3076923076923084,-5.0,-1.7860982204448823,-0.5824045095056971
209,5.0,2.6923076923076925,-5.0,-1.7708725904449314,-0.6371114306084362
210,5.0,3.0769230769230766,-5.0,-1.755904348708438,-0.6908935348450228
211,5.0,3.4615384615384617,-5.0,-1.7411870232424709,-0.7437740766099676
212,5.0,3.8461538461538467,-5.0,-1.726714357233722,-0.7957755371399734
213,5.0,4.230769230769232,-5.0,-1.7124803001794109,-0.8469196563813163
214,5.0,4.615384615384617,-5.0,-1.6984789994532745,-0.8972274632939321
215,5.0,5.0,-5.0,-1.6847047922819387,-0.946719304680953
216,5.0,-5.0,-5.0,-2.134842791924821,0.670662966652784
217,5.0,-5.0,-4.615384615384615,-2.078006870312203,0.6243333054156965
218,5.0,-5.0,-4.230769230769231,-2.0203327548734564,0.5773203925498204
219,5.0,-5.0,-3.846153846153846,-1.9618017658381257,0.5296090012863681
220,5.0,-5.0,-3.4615384615384617,-1.9023946642249125,0.4811834490172141
221,5.0,-5.0,-3.0769230769230766,-1.8420916307577142,0.43202758010835557
222,5.0,-5.0,-2.692307692307692,-1.7808722438205011,0.3821247479298839
223,5.0,-5.0,-2.3076923076923075,-1.718715456399514,0.3314577960604759
224,5.0,-5.0,-1.923076923076923,-1.6555995719581018,0.28000903862182513
225,5.0,-5.0,-1.5384615384615383,-1.5915022191860984,0.22776023969565973
226,5.0,-5.0,-1.1538461538461537,-1.526400325562008,0.17469259177302293
227,5.0,-5.0,-0.7692307692307692,-1.4602700896623637,0.12078669318231594
228,5.0,-5.0,-0.38461538461538414,-1.3930869521484492,0.06602252443919335
229,5.0,-5.0,0.0,-1.3248255653560754,0.010379423457747701
230,5.0,-5.0,0.384615384615385,-1.2554597614093224,-0.04616394044149806
231,5.0,-5.0,0.7692307692307692,-1.1849625187739674,-0.10362959379547886
232,5.0,-5.0,1.1538461538461542,-1.1133059271607975,-0.16204028760756659
233,5.0,-5.0,1.5384615384615392,-1.0404611506830395,-0.2214195273797004
234,5.0,-5.0,1.9230769230769234,-0.9663983891657342,-0.2817916046509545
235,5.0,-5.0,2.3076923076923084,-0.8910868374979941,-0.34318163013144476
236,5.0,-5.0,2.6923076923076925,-0.8144946429116681,-0.4056155685265206
237,5.0,-5.0,3.0769230769230766,-0.7365888600619347,-0.46912027515270666
238,5.0,-5.0,3.4615384615384617,-0.6573354037767511,-0.533723534453875
239,5.0,-5.0,3.8461538461538467,-0.5766989993327762,-0.5994541005337025
240,5.0,-5.0,4.230769230769232,-0.4946431301053743,-0.6663417398286421
241,5.0,-5.0,4.615384615384617,-0.41112998242947574,-0.7344172760544541
242,5.0,-5.0,5.0,-0.3261203874963741,-0.8037126375688916
243,-5.0,-5.0,5.0,1.605831552845319,0.6706629666527839
244,-4.615384615384615,-5.0,5.0,1.545123359718633,0.6243333054156968
245,-4.230769230769231,-5.0,5.0,1.483519866027965,0.5773203925498204
246,-3.846153846153846,-5.0,5.0,1.4210011193368948,0.5296090012863681
247,-3.4615384615384617,-5.0,5.0,1.357546569898729,0.4811834490172143
248,-3.0769230769230766,-5.0,5.0,1.2931350481360742,0.4320275801083555
249,-2.692307692307692,-5.0,5.0,1.2277447410937663,0.38212474792988405
250,-2.3076923076923075,-5.0,5.0,1.161353167810121,0.331457796060476
251,-1.923076923076923,-5.0,5.0,1.0939371535481095,0.28000903862182513
252,-1.5384615384615383,-5.0,5.0,1.0254728028243902,0.2277602396956597
253,-1.1538461538461537,-5.0,5.0,0.9559354711702692,0.17469259177302282
254,-0.7692307692307692,-5.0,5.0,0.8852997355544752,0.12078669318231597
255,-0.38461538461538414,-5.0,5.0,0.813539363393184,0.06602252443919335
256,0.0,-5.0,5.0,0.7406272800679299,0.010379423457747701
257,0.384615384615385,-5.0,5.0,0.6665355348669086,-0.04616394044149806
258,0.7692307692307692,-5.0,5.0,0.5912352652596709,-0.10362959379547881
259,1.1538461538461542,-5.0,5.0,0.5146966594092712,-0.16204028760756659
260,1.5384615384615392,-5.0,5.0,0.4368889168195882,-0.2214195273797005
261,1.9230769230769234,-5.0,5.0,0.3577802070086779,-0.2817916046509544
262,2.3076923076923084,-5.0,5.0,0.27733762609167356,-0.34318163013144476
263,2.6923076923076925,-5.0,5.0,0.19552715114881425,-0.40561556852652064
264,3.0769230769230766,-5.0,5.0,0.1123135922456492,-0.46912027515270666
265,3.4615384615384617,-5.0,5.0,0.027660541963270658,-0.533723534453875
266,3.8461538461538467,-5.0,5.0,-0.058469677713497585,-0.5994541005337025
267,4.230769230769232,-5.0,5.0,-0.14611607131273982,-0.6663417398286421
268,4.615384615384617,-5.0,5.0,-0.2353190287712552,-0.7344172760544541
269,5.0,-5.0,5.0,-0.3261203874963741,-0.8037126375688916
270,-5.0,-5.0,5.0,1.605831552845319,0.6706629666527839
271,-5.0,-4.615384615384615,5.0,1.589496963525131,0.5926366449306582
272,-5.0,-4.230769230769231,5.0,1.5734913402723802,0.5161817133249537
273,-5.0,-3.846153846153846,5.0,1.557804844472701,0.4412511751910173
274,-5.0,-3.4615384615384617,5.0,1.5424280259726768,0.3677998894667559
275,-5.0,-3.0769230769230766,5.0,1.5273518040950873,0.2957844799871246
276,-5.0,-2.692307692307692,5.0,1.5125674497567558,0.22516325006548693
277,-5.0,-2.3076923076923075,5.0,1.4980665686150114,0.15589610198838763
278,-5.0,-1.923076923076923,5.0,1.4838410851743806,0.08794446109714228
279,-5.0,-1.5384615384615383,5.0,1.4698832277902976,0.021271204154219774
280,-5.0,-1.1538461538461537,5.0,1.4561855145112992,-0.04415940828509263
281,-5.0,-0.7692307692307692,5.0,1.4427407397055307,-0.10838179575460057
282,-5.0,-0.38461538461538414,5.0,1.4295419614213256,-0.17142911825260798
283,-5.0,0.0,5.0,1.4165824894352776,-0.23333333333333334
284,-5.0,0.384615384615385,5.0,1.4038558739445754,-0.2941252501208614
285,-5.0,0.7692307692307692,5.0,1.3913558948634364,-0.35383458043744154
286,-5.0,1.1538461538461542,5.0,1.3790765516863253,-0.41248998722440655
287,-5.0,1.5384615384615392,5.0,1.367012053883247,-0.470119130421501
288,-5.0,1.9230769230769234,5.0,1.3551568117948127,-0.5267487104589145
289,-5.0,2.3076923076923084,5.0,1.3435054279969996,-0.5824045095056972
290,-5.0,2.6923076923076925,5.0,1.3320526891075823,-0.6371114306084361
291,-5.0,3.0769230769230766,5.0,1.3207935580080947,-0.6908935348450228
292,-5.0,3.4615384615384617,5.0,1.3097231664569515,-0.7437740766099675
293,-5.0,3.8461538461538467,5.0,1.2988368080709614,-0.7957755371399733
294,-5.0,4.230769230769232,5.0,1.2881299316539845,-0.8469196563813162
295,-5.0,4.615384615384617,5.0,1.277598134852856,-0.8972274632939321
296,-5.0,5.0,5.0,1.2672371581220045,-0.946719304680953
297,-5.0,5.0,-5.0,-0.18165052590389347,0.0843705102518456
298,-5.0,5.0,-4.615384615384615,-0.13291137645370074,0.04968566812043648
299,-5.0,5.0,-4.230769230769231,-0.08368086722926994,0.014651153571855056
300,-5.0,5.0,-3.846153846153846,-0.03395153018088469,-0.02073834797423844
301,-5.0,5.0,-3.4615384615384617,0.016284254851733952,-0.05648825934649959
302,-5.0,5.0,-3.0769230769230766,0.06703426403201813,-0.09260411439203234
303,-5.0,5.0,-2.692307692307692,0.11830643353929331,-0.12909156083202467
304,-5.0,5.0,-2.3076923076923075,0.17010886370602038,-0.16595636320598503
305,-5.0,5.0,-1.923076923076923,0.22244982328406668,-0.20320440590780164
306,-5.0,5.0,-1.5384615384615383,0.2753377538447269,-0.24084169631698363
307,-5.0,5.0,-1.1538461538461537,0.32878127431741133,-0.2788743680285837
308,-5.0,5.0,-0.7692307692307692,0.38278918567212716,-0.31730868418544983
309,-5.0,5.0,-0.38461538461538414,0.437370475751094,-0.3561510409166079
310,-5.0,5.0,0.0,0.49253432425506777,-0.39540797088574037
311,-5.0,5.0,0.384615384615385,0.548290107890181,-0.43508614695389614
312,-5.0,5.0,0.7692307692307692,0.6046474056813609,-0.47519238596074354
313,-5.0,5.0,1.1538461538461542,0.66161600445865,-0.5157336526288685
314,-5.0,5.0,1.5384615384615392,0.7192059045230288,-0.5567170635958136
315,-5.0,5.0,1.9230769230769234,0.777427325498629,-0.5981498915787611
316,-5.0,5.0,2.3076923076923084,0.8362907123785324,-0.640039569676979
317,-5.0,5.0,2.6923076923076925,0.8958067417716646,-0.6823936958173754
318,-5.0,5.0,3.0769230769230766,0.9559863283586362,-0.7252200373487483
319,-5.0,5.0,3.4615384615384617,1.0168406315647223,-0.7685265357905599
320,-5.0,5.0,3.8461538461538467,1.078381062458558,-0.8123213117423413
321,-5.0,5.0,4.230769230769232,1.1406192908855024,-0.8566126699600958
322,-5.0,5.0,4.615384615384617,1.203567252845039,-0.9014091046063681
323,-5.0,5.0,5.0,1.2672371581220045,-0.946719304680953
