x,y,z,Xcam0,Ycam0,Xcam1,Ycam1,Xcam2,Ycam2,Xcam3,Ycam3
-4,-8,4,593.338999,580.3411822,527.6445156,613.0093906,619.6565297,690.950255,499.4701585,660.0297817
-4,-4,4,599.8555699,661.734293,520.6677311,693.9748294,613.0139329,773.9174507,506.5809776,742.5506899
-4,0,4,606.413748,743.6470844,513.6466926,775.4538353,606.413748,856.3549156,513.6466926,824.5481647
-4,4,4,613.0139329,826.0845493,506.5809776,857.4513101,599.8555699,938.267707,520.6677311,906.0271706
-4,8,4,619.6565297,909.051745,499.4701585,939.9722183,593.338999,1019.660818,527.6445156,986.9926094
-4,12,4,626.3419484,992.5537939,492.3138018,1023.021588,586.8636405,1100.539178,534.5774632,1067.449322
-4,16,4,633.0706044,1076.595885,485.1114689,1106.604512,580.4291048,1180.907655,541.4669858,1147.402087
-4,20,4,639.8429185,1161.183273,477.8627151,1190.726148,574.0350069,1260.771056,548.3134899,1226.855625
-4,24,4,646.6593171,1246.321284,470.5670903,1275.391722,567.680967,1340.134127,555.1173774,1305.814597
-4,28,4,653.520232,1332.015311,463.2241383,1360.606526,561.3666096,1419.001555,561.8790449,1384.283607
-4,32,4,660.4261006,1418.270819,455.8333973,1446.375922,555.0915643,1497.377969,568.5988841,1462.267201
0,-32,4,633.4955299,120.2356143,646.5024701,120.2356143,742.5711271,167.6312933,537.4268729,167.6312933
0,-28,4,639.9944651,198.4151622,640.0035349,198.4151622,735.4211107,253.6430835,544.5768893,253.6430835
0,-24,4,646.5339837,277.0829135,633.4640163,277.0829135,728.3174817,339.096853,551.6805183,339.096853
0,-20,4,653.1144673,356.2434554,626.8835327,356.2434554,721.25979,423.9980147,558.73821,423.9980147
0,-16,4,659.7363018,435.9014328,620.2616982,435.9014328,714.2475916,508.3519116,565.7504084,508.3519116
0,-12,4,666.3998783,516.0615493,613.5981217,516.0615493,707.2804478,592.1638182,572.7175522,592.1638182
0,-8,4,673.1055927,596.7285679,606.8924073,596.7285679,700.357926,675.4389414,579.640074,675.4389414
0,-4,4,679.8538461,677.907312,600.1441539,677.907312,693.4795988,758.1824215,586.5184012,758.1824215
0,0,4,686.6450443,759.6026665,593.3529557,759.6026665,686.6450443,840.3993335,593.3529557,840.3993335
0,4,4,693.4795988,841.8195785,586.5184012,841.8195785,679.8538461,922.094688,600.1441539,922.094688
0,8,4,700.357926,924.5630586,579.640074,924.5630586,673.1055927,1003.273432,606.8924073,1003.273432
0,12,4,707.2804478,1007.838182,572.7175522,1007.838182,666.3998783,1083.940451,613.5981217,1083.940451
0,16,4,714.2475916,1091.650088,565.7504084,1091.650088,659.7363018,1164.100567,620.2616982,1164.100567
0,20,4,721.25979,1176.003985,558.73821,1176.003985,653.1144673,1243.758545,626.8835327,1243.758545
0,24,4,728.3174817,1260.905147,551.6805183,1260.905147,646.5339837,1322.919086,633.4640163,1322.919086
0,28,4,735.4211107,1346.358916,544.5768893,1346.358916,639.9944651,1401.586838,640.0035349,1401.586838
0,32,4,742.5711271,1432.370707,537.4268729,1432.370707,633.4955299,1479.766386,646.5024701,1479.766386
4,-32,4,711.3991159,137.7347988,724.9064357,102.6240314,824.1646027,153.6260777,619.5718994,181.7311806
4,-28,4,718.1189551,215.7183927,718.6313904,181.000445,816.7738617,239.395474,626.477768,267.9866887
4,-24,4,724.8806226,294.1874027,712.317033,259.8678729,809.4309097,324.6102782,633.3386829,353.6807159
4,-20,4,731.6845101,373.146375,705.9629931,339.2309438,802.1352849,409.275852,640.1550815,438.8187268
4,-16,4,738.5310142,452.5999132,699.5688952,419.0943447,794.8865311,493.3974883,646.9273956,523.4061154
4,-12,4,745.4205368,532.5526784,693.1343595,499.462822,787.6841982,576.9804121,653.6560516,607.4482061
4,-8,4,752.3534844,613.0093906,686.659001,580.3411822,780.5278415,660.0297817,660.3414703,690.950255
4,-4,4,759.3302689,693.9748294,680.1424301,661.734293,773.4170224,742.5506899,666.9840671,773.9174507
4,0,4,766.3513074,775.4538353,673.584252,743.6470844,766.3513074,824.5481647,673.584252,856.3549156
4,4,4,773.4170224,857.4513101,666.9840671,826.0845493,759.3302689,906.0271706,680.1424301,938.267707
4,8,4,780.5278415,939.9722183,660.3414703,909.051745,752.3534844,986.9926094,686.659001,1019.660818
4,12,4,787.6841982,1023.021588,653.6560516,992.5537939,745.4205368,1067.449322,693.1343595,1100.539178
4,16,4,794.8865311,1106.604512,646.9273956,1076.595885,738.5310142,1147.402087,699.5688952,1180.907655
4,20,4,802.1352849,1190.726148,640.1550815,1161.183273,731.6845101,1226.855625,705.9629931,1260.771056
4,24,4,809.4309097,1275.391722,633.3386829,1246.321284,724.8806226,1305.814597,712.317033,1340.134127
4,28,4,816.7738617,1360.606526,626.477768,1332.015311,718.1189551,1384.283607,718.6313904,1419.001555
4,32,4,824.1646027,1446.375922,619.5718994,1418.270819,711.3991159,1462.267201,724.9064357,1497.377969
8,-32,4,788.8070974,155.1226575,803.8156173,84.89896382,905.212064,139.7145834,702.274088,195.9267027
8,-28,4,795.7448982,232.9112036,797.7674918,163.47316,897.583969,225.2428996,708.932333,282.427263
8,-24,4,802.7257457,311.1824019,791.681353,242.5412055,890.0050339,310.2200211,715.54709,368.3628501
8,-20,4,809.7500419,389.9407583,785.5568414,322.1077709,882.474785,394.6512591,722.1187838,453.7389811
8,-16,4,816.8181937,469.1908352,779.393593,402.1775858,874.9927548,478.5418567,728.6478335,538.5611016
8,-12,4,823.9306129,548.937252,773.191239,482.7554399,867.5584815,561.8969903,735.1346528,622.8345865
8,-8,4,831.0877169,629.1846862,766.9494062,563.8461838,860.1715093,644.7217702,741.5796502,706.5647417
8,-4,4,838.289928,709.9378743,760.6677164,645.4547299,852.8313883,727.021242,747.9832288,789.7568047
8,0,4,845.5376741,791.2016124,754.3457865,727.586054,845.5376741,808.8003876,754.3457865,872.415946
8,4,4,852.8313883,872.980758,747.9832288,810.2451953,838.289928,890.0641257,760.6677164,954.5472701
8,8,4,860.1715093,955.2802298,741.5796502,893.4372583,831.0877169,970.8173138,766.9494062,1036.155816
8,12,4,867.5584815,1038.10501,735.1346528,977.1674135,823.9306129,1051.064748,773.191239,1117.24656
8,16,4,874.9927548,1121.460143,728.6478335,1061.440898,816.8181937,1130.811165,779.393593,1197.824414
8,20,4,882.474785,1205.350741,722.1187838,1146.263019,809.7500419,1210.061242,785.5568414,1277.894229
8,24,4,890.0050339,1289.781979,715.54709,1231.63915,802.7257457,1288.819598,791.681353,1357.460795
8,28,4,897.583969,1374.7591,708.932333,1317.574737,795.7448982,1367.090796,797.7674918,1436.52884
8,32,4,905.212064,1460.287417,702.274088,1404.075297,788.8070974,1444.879342,803.8156173,1515.103036
12,-32,4,865.7241886,172.4002495,883.2349139,67.05931103,985.7189734,125.8958728,785.5391268,210.2188359
12,-28,4,872.8770511,249.9946485,877.416783,145.8322123,977.856844,211.1844128,791.946218,296.9657931
12,-24,4,880.0741532,328.0689591,871.5619653,225.1018221,970.045215,295.9251245,798.3113201,383.1442524
12,-20,4,887.3159065,406.6276473,865.6701129,304.8728536,962.2836012,380.1232692,804.6348446,468.7597841
12,-16,4,894.602728,485.6752348,859.7408733,385.1500792,954.5715239,463.7840411,810.9171977,553.8178857
12,-12,4,901.9350394,565.2162997,853.7738893,465.9383327,946.9085104,546.9125684,817.1587799,638.3239838
12,-8,4,909.3132683,645.2554776,847.7687995,547.2425091,939.2940939,629.5139141,823.3599871,722.2834345
12,-4,4,916.7378473,725.7974621,841.7252377,629.0675664,931.7278136,711.5930772,829.5212096,805.7015247
12,0,4,924.2092145,806.8470062,835.642833,711.4185264,924.2092145,793.1549938,835.642833,888.5834736
12,4,4,931.7278136,888.4089228,829.5212096,794.3004753,916.7378473,874.2045379,841.7252377,970.9344336
12,8,4,939.2940939,970.4880859,823.3599871,877.7185655,909.3132683,954.7465224,847.7687995,1052.759491
12,12,4,946.9085104,1053.089432,817.1587799,961.6780162,901.9350394,1034.7857,853.7738893,1134.063667
12,16,4,954.5715239,1136.217959,810.9171977,1046.184114,894.602728,1114.326765,859.7408733,1214.851921
12,20,4,962.2836012,1219.878731,804.6348446,1131.242216,887.3159065,1193.374353,865.6701129,1295.129146
12,24,4,970.045215,1304.076876,798.3113201,1216.857748,880.0741532,1271.933041,871.5619653,1374.900178
12,28,4,977.856844,1388.817587,791.946218,1303.036207,872.8770511,1350.007351,877.416783,1454.169788
12,32,4,985.7189734,1474.106127,785.5391268,1389.783164,865.7241886,1427.601751,883.2349139,1532.942689
16,-32,4,942.1550444,189.5686202,963.1692882,49.10395832,1065.690721,112.1690208,869.3727813,224.6085699
16,-28,4,949.5201107,266.9697677,957.5842722,128.0764926,1057.597826,197.2190783,875.5251334,311.6032791
16,-24,4,956.9305841,344.8481089,951.9639246,207.5486193,1049.556743,281.7246434,881.6370292,398.0259329
16,-20,4,964.3868859,423.2080706,946.307909,287.5250943,1041.566974,365.6909283,887.7088664,483.8821553
16,-16,4,971.8894425,502.0541344,940.6158847,368.0107338,1033.628031,449.1230786,893.7410376,569.177497
16,-12,4,979.4386857,581.3908376,934.8875069,449.0104158,1025.73943,532.026175,899.7339301,653.9174361
16,-8,4,987.0350525,661.2227741,929.122426,530.5290806,1017.900693,614.4052337,905.6879264,738.1073798
16,-4,4,994.6789856,741.5545955,923.3202883,612.5717322,1010.111349,696.2652079,911.603404,821.7526654
16,0,4,1002.370933,822.3910117,917.4807353,695.1434388,1002.370933,777.6109883,917.4807353,904.8585612
16,4,4,1010.111349,903.7367921,911.603404,778.2493346,994.6789856,858.4474045,923.3202883,987.4302678
16,8,4,1017.900693,985.5967663,905.6879264,861.8946202,987.0350525,938.7792259,929.122426,1069.472919
16,12,4,1025.73943,1067.975825,899.7339301,946.0845639,979.4386857,1018.611162,934.8875069,1150.991584
16,16,4,1033.628031,1150.878921,893.7410376,1030.824503,971.8894425,1097.947866,940.6158847,1231.991266
16,20,4,1041.566974,1234.311072,887.7088664,1116.119845,964.3868859,1176.793929,946.307909,1312.476906
16,24,4,1049.556743,1318.277357,881.6370292,1201.976067,956.9305841,1255.153891,951.9639246,1392.453381
16,28,4,1057.597826,1402.782922,875.5251334,1288.398721,949.5201107,1333.032232,957.5842722,1471.925507
16,32,4,1065.690721,1487.832979,869.3727813,1375.39343,942.1550444,1410.43338,963.1692882,1550.898042
20,-32,4,1018.104261,206.6288022,1043.623767,31.03177648,1145.132625,98.53311441,953.7808959,239.0969078
20,-28,4,1025.678714,283.8375881,1038.275033,110.2048773,1136.812185,183.3459733,959.6748678,326.3407347
20,-24,4,1033.299717,361.5208728,1032.892351,189.8804791,1128.544838,267.6176456,965.5299505,413.0089155
20,-20,4,1040.967701,439.6830441,1027.475398,270.0633812,1120.330076,351.3532948,971.3465276,499.1071287
20,-16,4,1048.683101,518.3285438,1022.023844,350.7584441,1112.1674,434.5580188,977.1249777,584.6409783
20,-12,4,1056.446359,597.4618688,1016.537357,431.9705905,1104.056316,517.2368512,982.8656745,669.6159953
20,-8,4,1064.25792,677.0875723,1011.0156,513.7048066,1095.996336,599.3947621,988.5689868,754.0376385
20,-4,4,1072.118238,757.2102641,1005.458233,595.9661426,1087.986979,681.0366591,994.2352786,837.9112958
20,0,4,1080.02777,837.8346115,999.8649091,678.7597145,1080.02777,762.1673885,999.8649091,921.2422855
20,4,4,1087.986979,918.9653409,994.2352786,762.0907042,1072.118238,842.7917359,1005.458233,1004.035857
20,8,4,1095.996336,1000.607238,988.5689868,845.9643615,1064.25792,922.9144277,1011.0156,1086.297193
20,12,4,1104.056316,1082.765149,982.8656745,930.3860047,1056.446359,1002.540131,1016.537357,1168.031409
20,16,4,1112.1674,1165.443981,977.1249777,1015.361022,1048.683101,1081.673456,1022.023844,1249.243556
20,20,4,1120.330076,1248.648705,971.3465276,1100.894871,1040.967701,1160.318956,1027.475398,1329.938619
20,24,4,1128.544838,1332.384354,965.5299505,1186.993084,1033.299717,1238.481127,1032.892351,1410.121521
20,28,4,1136.812185,1416.656027,959.6748678,1273.661265,1025.678714,1316.164412,1038.275033,1489.797123
20,32,4,1145.132625,1501.468886,953.7808959,1360.905092,1018.104261,1393.373198,1043.623767,1568.970224
24,-32,4,1093.576376,223.5818148,1124.603444,12.84162152,1224.049933,84.98725285,1038.769396,253.6848666
24,-28,4,1101.35744,300.599124,1119.494206,92.21622784,1215.50512,169.5641873,1044.401289,341.1791877
24,-24,4,1109.186173,378.0882595,1114.352434,172.0962689,1207.014652,253.6032111,1049.995895,428.0942381
24,-20,4,1117.063014,456.0535704,1109.177815,252.4865879,1198.578012,337.1094397,1055.553584,514.4357518
24,-16,4,1124.988407,534.4994595,1103.970036,333.39209,1190.19469,420.0879239,1061.074719,600.209387
24,-12,4,1132.962804,613.4303839,1098.728775,414.8177434,1181.864182,502.5436507,1066.55966,685.4207278
24,-8,4,1140.98666,692.8508561,1093.453708,496.7685805,1173.585991,584.4815447,1072.008761,770.0752855
24,-4,4,1149.060436,772.7654446,1088.144508,579.2496987,1165.359625,665.9064687,1077.422373,854.1784993
24,0,4,1157.1846,853.1787752,1082.800842,662.2662618,1157.1846,746.8232248,1082.800842,937.7357382
24,4,4,1165.359625,934.0955313,1077.422373,745.8235007,1149.060436,827.2365554,1088.144508,1020.752301
24,8,4,1173.585991,1015.520455,1072.008761,829.9267145,1140.98666,907.1511439,1093.453708,1103.23342
24,12,4,1181.864182,1097.458349,1066.55966,914.5812722,1132.962804,986.5716161,1098.728775,1185.184257
24,16,4,1190.19469,1179.914076,1061.074719,999.792613,1124.988407,1065.502541,1103.970036,1266.60991
24,20,4,1198.578012,1262.89256,1055.553584,1085.566248,1117.063014,1143.94843,1109.177815,1347.515412
24,24,4,1207.014652,1346.398789,1049.995895,1171.907762,1109.186173,1221.913741,1114.352434,1427.905731
24,28,4,1215.50512,1430.437813,1044.401289,1258.822812,1101.35744,1299.402876,1119.494206,1507.785772
24,32,4,1224.049933,1515.014747,1038.769396,1346.317133,1093.576376,1376.420185,1124.603444,1587.160378
-24,-32,8,200.0312144,-30.61429322,139.8839479,182.5764423,288.6148124,293.8804999,6.492894393,122.905195
-24,-28,8,205.3030668,48.93851244,131.9303586,259.7636524,282.8013591,381.606121,15.23037677,207.6998536
-24,-24,8,210.6086232,128.999915,123.9278562,337.4255502,277.0265549,468.748523,23.91206648,291.9530612
-24,-20,8,215.9482078,209.5748075,115.875988,415.5665281,271.2900156,555.3135025,32.53849622,375.6699872
-24,-16,8,221.3221491,290.6681459,107.7742958,494.1910327,265.5913623,641.3067799,41.11019192,458.8557356
-24,-12,8,226.7307797,372.2849501,99.62231573,573.3035661,259.9302207,726.7339999,49.62767285,541.515346
-24,-8,8,232.1744367,454.430305,91.41957814,652.9086863,254.3062218,811.6007335,58.09145175,623.6537942
-24,-4,8,237.6534613,537.1093617,83.16560747,733.0110081,248.7190013,895.9124787,66.5020349,705.2759935
-24,0,8,243.1681994,620.3273383,74.85992225,813.6152044,243.1681994,979.6746617,74.85992225,786.3867956
-24,4,8,248.7190013,704.0895213,66.5020349,894.7260065,237.6534613,1062.892638,83.16560747,866.9909919
-24,8,8,254.3062218,788.4012665,58.09145175,976.3482058,232.1744367,1145.571695,91.41957814,947.0933137
-24,12,8,259.9302207,873.2680001,49.62767285,1058.486654,226.7307797,1227.71705,99.62231573,1026.698434
-24,16,8,265.5913623,958.6952201,41.11019192,1141.146264,221.3221491,1309.333854,107.7742958,1105.810967
-24,20,8,271.2900156,1044.688497,32.53849622,1224.332013,215.9482078,1390.427192,115.875988,1184.435472
-24,24,8,277.0265549,1131.253477,23.91206648,1308.048939,210.6086232,1471.002085,123.9278562,1262.57645
-24,28,8,282.8013591,1218.395879,15.23037677,1392.302146,205.3030668,1551.063488,131.9303586,1340.238348
-24,32,8,288.6148124,1306.1215,6.492894393,1477.096805,200.0312144,1630.616293,139.8839479,1417.425558
-20,-32,8,281.1860912,-12.21009822,215.4985687,165.4286592,373.7951392,279.0933379,85.56426186,136.6318519
-20,-28,8,286.6984156,67.14049653,207.7522765,242.8080233,367.7185016,366.5672915,94.07661132,221.6635251
-20,-24,8,292.2458655,146.9967279,199.9581943,320.6647713,361.6821248,453.4616865,102.534426,306.1504395
-20,-20,8,297.8287778,227.3634444,192.1158786,399.0033345,355.6856099,539.7822639,110.9382285,390.0978131
-20,-16,8,303.4474935,308.2455566,184.2248803,477.8281994,349.7285634,625.5346888,119.2885343,473.5107981
-20,-12,8,309.1023583,389.6480384,176.2847445,557.1439083,343.8105969,710.724552,127.5858527,556.3944808
-20,-8,8,314.7937221,471.5759278,168.2950109,636.9550603,337.9313271,795.3573713,135.8306866,638.7538834
-20,-4,8,320.5219394,554.0343282,160.2552133,717.2663121,332.0903758,879.4385926,144.0235322,720.5939647
-20,0,8,326.2873694,637.028409,152.1648797,798.0823788,326.2873694,962.973591,152.1648797,801.9196212
-20,4,8,332.0903758,720.5634074,144.0235322,879.4080353,320.5219394,1045.967672,160.2552133,882.7356879
-20,8,8,337.9313271,804.6446287,135.8306866,961.2481166,314.7937221,1128.426072,168.2950109,963.0469397
-20,12,8,343.8105969,889.277448,127.5858527,1043.607519,309.1023583,1210.353962,176.2847445,1042.858092
-20,16,8,349.7285634,974.4673112,119.2885343,1126.491202,303.4474935,1291.756443,184.2248803,1122.173801
-20,20,8,355.6856099,1060.219736,110.9382285,1209.904187,297.8287778,1372.638556,192.1158786,1200.998666
-20,24,8,361.6821248,1146.540313,102.534426,1293.851561,292.2458655,1453.005272,199.9581943,1279.337229
-20,28,8,367.7185016,1233.434709,94.07661132,1378.338475,286.6984156,1532.861503,207.7522765,1357.193977
-20,32,8,373.7951392,1320.908662,85.56426186,1463.370148,281.1860912,1612.212098,215.4985687,1434.573341
-16,-32,8,361.8125546,6.07426391,291.5930319,148.172058,458.3913504,264.4075773,165.1633774,150.450125
-16,-28,8,367.5621075,85.22358921,284.0568366,225.7444636,452.0552621,351.6312476,173.4473946,235.7200943
-16,-24,8,373.3481776,164.8756162,276.4739991,303.7969719,445.7610106,438.2789859,181.6781639,320.4419666
-16,-20,8,379.1711139,245.0351494,268.8440851,382.3340538,439.5081829,524.3564778,189.8561971,404.6210097
-16,-16,8,385.0312699,325.7070547,261.1666548,461.3602359,433.2963714,609.8693343,197.9819994,488.2624238
-16,-12,8,390.9290035,406.8962604,253.4412628,540.8801015,427.1251737,694.8230928,206.0560695,571.3713432
-16,-8,8,396.8646773,488.6077581,245.6674585,620.898291,420.9941929,779.2232186,214.0789,653.9528368
-16,-4,8,402.8386587,570.8466041,237.8447853,701.4195035,414.9030372,863.0751062,222.0509771,736.0119094
-16,0,8,408.8513197,653.6179199,229.9727808,782.4484973,408.8513197,946.3840801,229.9727808,817.5535027
-16,4,8,414.9030372,736.9268938,222.0509771,863.9900906,402.8386587,1029.155396,237.8447853,898.5824965
-16,8,8,420.9941929,820.7787814,214.0789,946.0491632,396.8646773,1111.394242,245.6674585,979.103709
-16,12,8,427.1251737,905.1789072,206.0560695,1028.630657,390.9290035,1193.10574,253.4412628,1059.121899
-16,16,8,433.2963714,990.1326657,197.9819994,1111.739576,385.0312699,1274.294945,261.1666548,1138.641764
-16,20,8,439.5081829,1075.645522,189.8561971,1195.38099,379.1711139,1354.966851,268.8440851,1217.667946
-16,24,8,445.7610106,1161.723014,181.6781639,1279.560033,373.3481776,1435.126384,276.4739991,1296.205028
-16,28,8,452.0552621,1248.370752,173.4473946,1364.281906,367.5621075,1514.778411,284.0568366,1374.257536
-16,32,8,458.3913504,1335.594423,165.1633774,1449.551875,361.8125546,1593.927736,291.5930319,1451.829942
-12,-32,8,441.9157488,24.23995975,368.1719196,130.8055997,542.4094337,249.8221788,245.2955423,164.3609346
-12,-28,8,447.8993347,103.1889515,360.8486621,208.5719396,535.8175705,336.7969392,253.3479787,249.8704911
-12,-24,8,453.9208002,182.6377352,353.4799352,286.8211239,529.2690852,423.1993606,261.3484835,334.8285822
-12,-20,8,459.9805059,262.5910718,346.0653139,365.5576636,522.763551,509.035074,269.2975576,419.2405255
-12,-16,8,466.0788174,343.0537829,338.6043683,444.7861259,516.3005467,594.3096366,277.1956953,503.1115703
-12,-12,8,472.2161048,424.030752,331.0966628,524.5111354,509.8796566,679.0285333,285.0433846,586.4468992
-12,-8,8,478.392743,505.5269249,323.5417566,604.7373748,503.5004704,763.1971778,292.8411073,669.2516284
-12,-4,8,484.6091115,587.5473111,315.9392029,685.4695858,497.1625832,846.8209135,300.5893391,751.5308094
-12,0,8,490.8655951,670.0969851,308.2885497,766.7125702,490.8655951,929.9050149,308.2885497,833.2894298
-12,4,8,497.1625832,753.1810865,300.5893391,848.4711906,484.6091115,1012.454689,315.9392029,914.5324142
-12,8,8,503.5004704,836.8048222,292.8411073,930.7503716,478.392743,1094.475075,323.5417566,995.2646252
-12,12,8,509.8796566,920.9734667,285.0433846,1013.555101,472.2161048,1175.971248,331.0966628,1075.490865
-12,16,8,516.3005467,1005.692363,277.1956953,1096.89043,466.0788174,1256.948217,338.6043683,1155.215874
-12,20,8,522.763551,1090.966926,269.2975576,1180.761475,459.9805059,1337.410928,346.0653139,1234.444336
-12,24,8,529.2690852,1176.802639,261.3484835,1265.173418,453.9208002,1417.364265,353.4799352,1313.180876
-12,28,8,535.8175705,1263.205061,253.3479787,1350.131509,447.8993347,1496.813048,360.8486621,1391.43006
-12,32,8,542.4094337,1350.179821,245.2955423,1435.641065,441.9157488,1575.76204,368.1719196,1469.1964
-8,-32,8,521.5007514,42.28814079,445.2398725,113.3282319,625.8552954,235.336117,325.966129,178.3652133
-8,-28,8,527.7152219,121.0377295,438.1324353,191.289404,619.0112761,322.0633304,333.7836859,264.1156583
-8,-24,8,533.9689054,200.2842251,430.9807269,269.7361856,612.2121416,408.2217644,341.5506578,349.3112385
-8,-20,8,540.2621743,280.0323456,423.7843323,348.673128,605.4574518,493.8169963,349.2675341,433.957322
-8,-16,8,546.5954057,360.2868691,416.5428314,428.1048397,598.7467724,578.8545304,356.9347978,518.0592079
-8,-12,8,552.9689814,441.0526344,409.2557987,508.035987,592.0796746,663.3397993,364.552926,601.6221275
-8,-8,8,559.3832881,522.3345423,401.9228035,588.4712953,585.4557353,747.2781658,372.1223894,684.6512453
-8,-4,8,565.8387175,604.1375562,394.5434096,669.4155494,578.8745367,830.6749231,379.6436528,767.1516597
-8,0,8,572.3356664,686.4667037,387.1171752,750.8735952,572.3356664,913.5352963,387.1171752,849.1284048
-8,4,8,578.8745367,769.3270769,379.6436528,832.8503403,565.8387175,995.8644438,394.5434096,930.5864506
-8,8,8,585.4557353,852.7238342,372.1223894,915.3507547,559.3832881,1077.667458,401.9228035,1011.530705
-8,12,8,592.0796746,936.6622007,364.552926,998.3798725,552.9689814,1158.949366,409.2557987,1091.966013
-8,16,8,598.7467724,1021.14747,356.9347978,1081.942792,546.5954057,1239.715131,416.5428314,1171.89716
-8,20,8,605.4574518,1106.185004,349.2675341,1166.044678,540.2621743,1319.969654,423.7843323,1251.328872
-8,24,8,612.2121416,1191.780236,341.5506578,1250.690762,533.9689054,1399.717775,430.9807269,1330.265814
-8,28,8,619.0112761,1277.93867,333.7836859,1335.886342,527.7152219,1478.96427,438.1324353,1408.712596
-8,32,8,625.8552954,1364.665883,325.966129,1421.636787,521.5007514,1557.713859,445.2398725,1486.673768
-4,-32,8,600.5725745,60.21994366,522.8015905,95.73888863,708.7347613,220.9483806,407.1805824,192.4639063
-4,-28,8,607.0148273,138.7710543,515.9128987,173.8957964,701.6421489,307.4293992,414.7599103,278.4565511
-4,-24,8,613.4975985,217.8162114,508.9811598,252.5411021,694.5958949,393.3451655,422.2900304,363.8909003
-4,-20,8,620.0212718,297.3600905,502.0059692,331.6793981,687.5955461,478.7012033,429.7714204,448.7723734
-4,-16,8,626.5862352,377.4074264,494.9869169,411.3153344,680.6406555,563.5029645,437.2045519,533.1063197
-4,-12,8,633.1928822,457.9630142,487.9235879,491.4536197,673.7307817,647.7558308,444.5898901,616.8980201
-4,-8,8,639.841611,539.03171,480.815562,572.0990224,666.865489,731.4651141,451.9278947,700.1526874
-4,-4,8,646.5328249,620.6184317,473.6624135,653.2563714,660.0443475,814.6360581,459.2190192,782.8754681
-4,0,8,653.2669325,702.7281606,466.4637114,734.9305569,653.2669325,897.2738394,466.4637114,865.0714431
-4,4,8,660.0443475,785.3659419,459.2190192,817.1265319,646.5328249,979.3835683,473.6624135,946.7456286
-4,8,8,666.865489,868.5368859,451.9278947,899.8493126,639.841611,1060.97029,480.815562,1027.902978
-4,12,8,673.7307817,952.2461692,444.5898901,983.1039799,633.1928822,1142.038986,487.9235879,1108.54838
-4,16,8,680.6406555,1036.499035,437.2045519,1066.89568,626.5862352,1222.594574,494.9869169,1188.686666
-4,20,8,687.5955461,1121.300797,429.7714204,1151.229627,620.0212718,1302.64191,502.0059692,1268.322602
-4,24,8,694.5958949,1206.656834,422.2900304,1236.1111,613.4975985,1382.185789,508.9811598,1347.460898
-4,28,8,701.6421489,1292.572601,414.7599103,1321.545449,607.0148273,1461.230946,515.9128987,1426.106204
-4,32,8,708.7347613,1379.053619,407.1805824,1407.538094,600.5725745,1539.782056,522.8015905,1504.263111
0,-32,8,679.1361658,78.03649039,600.8618342,78.03649039,791.0535789,206.6579718,488.9444211,206.6579718
0,-28,8,685.8031441,156.3900425,594.1948559,156.3900425,783.7158815,292.8941377,496.2821185,292.8941377
0,-24,8,692.5119187,235.2348048,587.4860813,235.2348048,776.4259833,378.5685456,503.5720167,378.5685456
0,-20,8,699.2628839,314.5754111,580.7351161,314.5754111,769.1834186,463.6866669,510.8145814,463.6866669
0,-16,8,706.0564389,394.4165534,573.9415611,394.4165534,761.9877279,548.253902,518.0102721,548.253902
0,-12,8,712.8929881,474.7629834,567.1050119,474.7629834,754.8384577,632.2755817,525.1595423,632.2755817
0,-8,8,719.7729407,555.619513,560.2250593,555.619513,747.7351601,715.7569681,532.2628399,715.7569681
0,-4,8,726.6967116,636.9910154,553.3012884,636.9910154,740.6773933,798.703256,539.3206067,798.703256
0,0,8,733.6647207,718.8824262,546.3332793,718.8824262,733.6647207,881.1195738,546.3332793,881.1195738
0,4,8,740.6773933,801.298744,539.3206067,801.298744,726.6967116,963.0109846,553.3012884,963.0109846
0,8,8,747.7351601,884.2450319,532.2628399,884.2450319,719.7729407,1044.382487,560.2250593,1044.382487
0,12,8,754.8384577,967.7264183,525.1595423,967.7264183,712.8929881,1125.239017,567.1050119,1125.239017
0,16,8,761.9877279,1051.748098,518.0102721,1051.748098,706.0564389,1205.585447,573.9415611,1205.585447
0,20,8,769.1834186,1136.315333,510.8145814,1136.315333,699.2628839,1285.426589,580.7351161,1285.426589
0,24,8,776.4259833,1221.433454,503.5720167,1221.433454,692.5119187,1364.767195,587.4860813,1364.767195
0,28,8,783.7158815,1307.107862,496.2821185,1307.107862,685.8031441,1443.611957,594.1948559,1443.611957
0,32,8,791.0535789,1393.344028,488.9444211,1393.344028,679.1361658,1521.96551,600.8618342,1521.96551
4,-32,8,757.1964095,95.73888863,679.4254255,60.21994366,872.8174176,192.4639063,571.2632387,220.9483806
4,-28,8,764.0851013,173.8957964,672.9831727,138.7710543,865.2380897,278.4565511,578.3558511,307.4293992
4,-24,8,771.0168402,252.5411021,666.5004015,217.8162114,857.7079696,363.8909003,585.4021051,393.3451655
4,-20,8,777.9920308,331.6793981,659.9767282,297.3600905,850.2265796,448.7723734,592.4024539,478.7012033
4,-16,8,785.0110831,411.3153344,653.4117648,377.4074264,842.7934481,533.1063197,599.3573445,563.5029645
4,-12,8,792.0744121,491.4536197,646.8051178,457.9630142,835.4081099,616.8980201,606.2672183,647.7558308
4,-8,8,799.182438,572.0990224,640.156389,539.03171,828.0701053,700.1526874,613.132511,731.4651141
