,u,v,j,i,X,Y,Z
81,335.9917,571.89185,-2,-4,-1.0,-2.0,3
82,404.14728,572.00146,-2,-2,-1.0,-1.0,3
83,472.6736,572.03296,-2,0,-1.0,0.0,3
84,541.2967,572.2106,-2,2,-1.0,1.0,3
85,56.56348,572.8869,-2,-12,-1.0,-6.0,3
86,610.22125,572.827,-2,4,-1.0,2.0,3
87,678.98987,573.0319,-2,6,-1.0,3.0,3
88,747.07184,573.04816,-2,8,-1.0,4.0,3
89,815.3293,573.42505,-2,10,-1.0,5.0,3
90,884.1255,574.0626,-2,12,-1.0,6.0,3
91,955.8902,575.1349,-2,14,-1.0,7.0,3
92,199.05513,639.9368,-4,-8,-2.0,-4.0,3
93,268.12106,639.97235,-4,-6,-2.0,-3.0,3
94,335.9714,640.1002,-4,-4,-2.0,-2.0,3
95,128.15741,641.1083,-4,-10,-2.0,-5.0,3
96,404.0147,640.7759,-4,-2,-2.0,-1.0,3
97,472.90256,640.954,-4,0,-2.0,0.0,3
98,541.2501,641.2247,-4,2,-2.0,1.0,3
99,610.2082,641.3039,-4,4,-2.0,2.0,3
100,678.82153,641.27673,-4,6,-2.0,3.0,3
101,55.509323,642.3853,-4,-12,-2.0,-6.0,3
102,746.87244,641.8055,-4,8,-2.0,4.0,3
103,815.8534,642.02856,-4,10,-2.0,5.0,3
104,884.8559,642.86395,-4,12,-2.0,6.0,3
105,956.3354,644.2308,-4,14,-2.0,7.0,3
106,267.41116,708.7832,-6,-6,-3.0,-3.0,3
107,335.89755,708.73517,-6,-4,-3.0,-2.0,3
108,404.18057,709.0802,-6,-2,-3.0,-1.0,3
109,472.38358,709.18585,-6,0,-3.0,0.0,3
110,196.9073,709.46405,-6,-8,-3.0,-4.0,3
111,541.1379,709.7693,-6,2,-3.0,1.0,3
112,610.07684,709.9127,-6,4,-3.0,2.0,3
113,678.2079,709.95026,-6,6,-3.0,3.0,3
114,746.8398,710.2904,-6,8,-3.0,4.0,3
115,126.13829,711.1399,-6,-10,-3.0,-5.0,3
116,815.4244,710.9463,-6,10,-3.0,5.0,3
117,885.4636,711.952,-6,12,-3.0,6.0,3
118,266.2718,778.0598,-8,-6,-4.0,-3.0,3
119,335.49313,777.847,-8,-4,-4.0,-2.0,3
120,404.24933,777.8198,-8,-2,-4.0,-1.0,3
121,472.2447,777.699,-8,0,-4.0,0.0,3
122,541.29254,777.87946,-8,2,-4.0,1.0,3
123,609.87726,778.8454,-8,4,-4.0,2.0,3
124,678.1077,778.6971,-8,6,-4.0,3.0,3
125,746.582,779.74744,-8,8,-4.0,4.0,3
126,195.82004,779.6992,-8,-8,-4.0,-4.0,3
127,815.9614,780.26807,-8,10,-4.0,5.0,3
128,123.33195,781.63495,-8,-10,-4.0,-5.0,3
129,334.76868,847.2349,-10,-4,-5.0,-2.0,3
130,404.02136,847.0034,-10,-2,-5.0,-1.0,3
131,472.29337,846.9541,-10,0,-5.0,0.0,3
132,541.0562,847.0792,-10,2,-5.0,1.0,3
133,609.773,847.80817,-10,4,-5.0,2.0,3
134,678.2412,848.06976,-10,6,-5.0,3.0,3
135,265.11786,848.8907,-10,-6,-5.0,-3.0,3
136,747.8978,849.3172,-10,8,-5.0,4.0,3
137,818.2094,851.3142,-10,10,-5.0,5.0,3
138,403.17557,918.12585,-12,-2,-6.0,-1.0,3
139,472.19043,917.7466,-12,0,-6.0,0.0,3
140,540.76855,917.80963,-12,2,-6.0,1.0,3
141,609.785,917.95917,-12,4,-6.0,2.0,3
142,678.90186,919.2499,-12,6,-6.0,3.0,3
143,332.8725,919.7433,-12,-4,-6.0,-2.0,3
0,405.2561,92.69398,12,-2,6.0,-1.0,4
1,680.0611,93.02538,12,6,6.0,3.0,4
2,474.04227,93.84531,12,0,6.0,0.0,4
3,542.8235,94.11738,12,2,6.0,1.0,4
4,611.0953,94.11775,12,4,6.0,2.0,4
5,268.20587,161.2547,10,-6,5.0,-3.0,4
6,337.92386,162.4226,10,-4,5.0,-2.0,4
7,405.87277,163.17908,10,-2,5.0,-1.0,4
8,473.7648,164.0828,10,0,5.0,0.0,4
9,541.9433,164.1232,10,2,5.0,1.0,4
10,610.2603,164.00032,10,4,5.0,2.0,4
11,678.7495,164.30345,10,6,5.0,3.0,4
12,747.5984,163.69565,10,8,5.0,4.0,4
13,199.15805,228.98302,8,-8,4.0,-4.0,4
14,269.19742,230.38756,8,-6,4.0,-3.0,4
15,887.1465,229.73831,8,12,4.0,6.0,4
16,337.9452,231.2354,8,-4,4.0,-2.0,4
17,474.0829,231.27756,8,0,4.0,0.0,4
18,406.04718,231.79527,8,-2,4.0,-1.0,4
19,542.0305,231.91026,8,2,4.0,1.0,4
20,610.20294,231.99432,8,4,4.0,2.0,4
21,678.017,232.17851,8,6,4.0,3.0,4
22,746.6815,232.41203,8,8,4.0,4.0,4
23,816.01025,231.87512,8,10,4.0,5.0,4
24,127.91854,296.34137,6,-10,3.0,-5.0,4
25,200.23015,298.49515,6,-8,3.0,-4.0,4
26,269.41937,298.96332,6,-6,3.0,-3.0,4
27,337.93463,299.06473,6,-4,3.0,-2.0,4
28,405.82574,298.92822,6,-2,3.0,-1.0,4
29,473.82764,298.8237,6,0,3.0,0.0,4
30,541.969,298.90317,6,2,3.0,1.0,4
31,610.18634,299.10114,6,4,3.0,2.0,4
32,678.0691,299.7892,6,6,3.0,3.0,4
33,745.74066,300.0326,6,8,3.0,4.0,4
34,815.7337,300.0934,6,10,3.0,5.0,4
35,885.0475,299.83066,6,12,3.0,6.0,4
36,55.187355,363.98126,4,-12,2.0,-6.0,4
37,129.79987,365.94455,4,-10,2.0,-5.0,4
38,199.6636,366.44125,4,-8,2.0,-4.0,4
39,405.08417,366.24405,4,-2,2.0,-1.0,4
40,473.1379,366.16772,4,0,2.0,0.0,4
41,541.8341,366.18304,4,2,2.0,1.0,4
42,269.27377,366.88535,4,-6,2.0,-3.0,4
43,337.0604,366.73026,4,-4,2.0,-2.0,4
44,610.06995,366.80856,4,4,2.0,2.0,4
45,678.2275,367.1144,4,6,2.0,3.0,4
46,746.55505,367.4886,4,8,2.0,4.0,4
47,814.92706,368.19354,4,10,2.0,5.0,4
48,884.0703,368.42694,4,12,2.0,6.0,4
49,956.18585,367.7293,4,14,2.0,7.0,4
50,56.239643,433.72214,2,-12,1.0,-6.0,4
51,130.0558,434.40634,2,-10,1.0,-5.0,4
52,336.20566,434.30295,2,-4,1.0,-2.0,4
53,404.23608,434.1261,2,-2,1.0,-1.0,4
54,472.9628,433.8518,2,0,1.0,0.0,4
55,541.2161,434.17096,2,2,1.0,1.0,4
56,200.2679,435.445,2,-8,1.0,-4.0,4
57,268.98288,434.7984,2,-6,1.0,-3.0,4
58,610.0909,434.8797,2,4,1.0,2.0,4
59,678.79626,435.05212,2,6,1.0,3.0,4
60,746.99506,436.059,2,8,1.0,4.0,4
61,814.7873,436.6183,2,10,1.0,5.0,4
62,883.6234,437.01883,2,12,1.0,6.0,4
63,955.0171,436.88666,2,14,1.0,7.0,4
64,56.328648,502.6386,0,-12,0.0,-6.0,4
65,130.01607,503.02524,0,-10,0.0,-5.0,4
66,199.88469,503.0585,0,-8,0.0,-4.0,4
67,268.22696,502.86728,0,-6,0.0,-3.0,4
68,335.99875,502.77353,0,-4,0.0,-2.0,4
69,403.929,502.82776,0,-2,0.0,-1.0,4
70,472.27667,502.96997,0,0,0.0,0.0,4
71,541.17084,503.0,0,2,0.0,1.0,4
72,610.0135,503.13477,0,4,0.0,2.0,4
73,678.7819,503.79147,0,6,0.0,3.0,4
74,746.75024,503.9643,0,8,0.0,4.0,4
75,814.8022,504.76,0,10,0.0,5.0,4
76,883.33563,504.9944,0,12,0.0,6.0,4
77,954.21063,505.45102,0,14,0.0,7.0,4
78,199.16072,571.1281,-2,-8,-1.0,-4.0,4
79,268.0448,571.01447,-2,-6,-1.0,-3.0,4
80,335.7935,571.1084,-2,-4,-1.0,-2.0,4
81,403.86722,571.1775,-2,-2,-1.0,-1.0,4
82,56.333042,572.19147,-2,-12,-1.0,-6.0,4
83,129.26608,571.6545,-2,-10,-1.0,-5.0,4
84,472.00256,571.7576,-2,0,-1.0,0.0,4
85,541.04736,571.88116,-2,2,-1.0,1.0,4
86,609.96625,572.05963,-2,4,-1.0,2.0,4
87,678.2563,572.2274,-2,6,-1.0,3.0,4
88,746.76434,572.25745,-2,8,-1.0,4.0,4
89,815.1519,573.026,-2,10,-1.0,5.0,4
90,883.88617,573.3489,-2,12,-1.0,6.0,4
91,955.0188,574.3955,-2,14,-1.0,7.0,4
92,267.425,639.2522,-4,-6,-2.0,-3.0,4
93,198.91283,639.4876,-4,-8,-2.0,-4.0,4
94,335.2836,639.788,-4,-4,-2.0,-2.0,4
95,403.78613,640.0003,-4,-2,-2.0,-1.0,4
96,472.1861,640.1439,-4,0,-2.0,0.0,4
97,127.33899,640.7742,-4,-10,-2.0,-5.0,4
98,541.0165,640.82214,-4,2,-2.0,1.0,4
99,609.9564,640.95026,-4,4,-2.0,2.0,4
100,678.0954,640.9645,-4,6,-2.0,3.0,4
101,746.6109,641.0271,-4,8,-2.0,4.0,4
102,815.05365,641.2162,-4,10,-2.0,5.0,4
103,54.595245,642.06085,-4,-12,-2.0,-6.0,4
104,884.0763,642.03467,-4,12,-2.0,6.0,4
105,956.85297,643.96967,-4,14,-2.0,7.0,4
106,267.17255,708.007,-6,-6,-3.0,-3.0,4
107,335.23157,707.9702,-6,-4,-3.0,-2.0,4
108,403.93237,708.28143,-6,-2,-3.0,-1.0,4
109,196.74454,708.66113,-6,-8,-3.0,-4.0,4
110,472.19385,708.8071,-6,0,-3.0,0.0,4
111,540.8913,708.98175,-6,2,-3.0,1.0,4
112,609.38965,709.1146,-6,4,-3.0,2.0,4
113,677.975,709.1922,-6,6,-3.0,3.0,4
114,746.1248,709.9428,-6,8,-3.0,4.0,4
115,814.7647,710.0955,-6,10,-3.0,5.0,4
116,125.29786,710.83813,-6,-10,-3.0,-5.0,4
117,885.2431,711.1976,-6,12,-3.0,6.0,4
118,335.34744,777.09155,-8,-4,-4.0,-2.0,4
119,403.50827,777.0167,-8,-2,-4.0,-1.0,4
120,472.02448,776.8063,-8,0,-4.0,0.0,4
121,540.99695,777.0246,-8,2,-4.0,1.0,4
122,266.00092,777.7154,-8,-6,-4.0,-3.0,4
123,609.04346,778.01807,-8,4,-4.0,2.0,4
124,677.9304,777.8818,-8,6,-4.0,3.0,4
125,195.65108,778.8734,-8,-8,-4.0,-4.0,4
126,746.51074,779.52637,-8,8,-4.0,4.0,4
127,815.80664,779.8813,-8,10,-4.0,5.0,4
128,123.13925,780.9912,-8,-10,-4.0,-5.0,4
129,886.9607,781.9606,-8,12,-4.0,6.0,4
130,403.33142,846.23047,-10,-2,-5.0,-1.0,4
131,472.0204,846.16174,-10,0,-5.0,0.0,4
132,334.08447,846.96716,-10,-4,-5.0,-2.0,4
133,540.8214,846.7201,-10,2,-5.0,1.0,4
134,609.069,846.98804,-10,4,-5.0,2.0,4
135,678.00854,847.26196,-10,6,-5.0,3.0,4
136,264.86542,848.11914,-10,-6,-5.0,-3.0,4
137,747.2359,848.9541,-10,8,-5.0,4.0,4
138,817.9916,851.05286,-10,10,-5.0,5.0,4
139,471.86887,916.92883,-12,0,-6.0,0.0,4
140,540.1151,917.00305,-12,2,-6.0,1.0,4
141,402.5141,917.9217,-12,-2,-6.0,-1.0,4
142,609.5152,917.72455,-12,4,-6.0,2.0,4
143,332.64804,918.9752,-12,-4,-6.0,-2.0,4
144,678.63135,918.9999,-12,6,-6.0,3.0,4
0,335.71463,89.94576,12,-4,6.0,-2.0,5
1,405.15747,91.98047,12,-2,6.0,-1.0,5
2,679.9824,92.81509,12,6,6.0,3.0,5
3,474.07712,93.68798,12,0,6.0,0.0,5
4,542.76654,93.974266,12,2,6.0,1.0,5
5,611.0634,93.975266,12,4,6.0,2.0,5
6,268.22543,161.00986,10,-6,5.0,-3.0,5
7,337.2343,162.4071,10,-4,5.0,-2.0,5
8,405.80496,163.04399,10,-2,5.0,-1.0,5
9,473.72366,163.46358,10,0,5.0,0.0,5
10,541.8533,163.46858,10,2,5.0,1.0,5
11,747.50073,163.05045,10,8,5.0,4.0,5
12,610.2184,163.83113,10,4,5.0,2.0,5
13,678.6895,164.11444,10,6,5.0,3.0,5
14,199.20927,228.81139,8,-8,4.0,-4.0,5
15,887.7951,228.98024,8,12,4.0,6.0,5
16,269.20053,230.22629,8,-6,4.0,-3.0,5
17,337.9387,231.07974,8,-4,4.0,-2.0,5
18,405.9998,231.19553,8,-2,4.0,-1.0,5
19,474.0388,231.1192,8,0,4.0,0.0,5
20,542.0033,231.31717,8,2,4.0,1.0,5
21,816.0363,231.34683,8,10,4.0,5.0,5
22,610.15936,231.8237,8,4,4.0,2.0,5
23,677.9705,232.0165,8,6,4.0,3.0,5
24,746.6403,232.31416,8,8,4.0,4.0,5
25,127.91691,296.09274,6,-10,3.0,-5.0,5
26,200.23181,298.27127,6,-8,3.0,-4.0,5
27,473.78406,298.2459,6,0,3.0,0.0,5
28,541.93915,298.31726,6,2,3.0,1.0,5
29,269.9691,298.8203,6,-6,3.0,-3.0,5
30,337.94656,298.92435,6,-4,3.0,-2.0,5
31,405.8298,298.77924,6,-2,3.0,-1.0,5
32,610.11816,298.9404,6,4,3.0,2.0,5
33,678.0116,299.20807,6,6,3.0,3.0,5
34,885.0325,299.2896,6,12,3.0,6.0,5
35,745.7247,299.89478,6,8,3.0,4.0,5
36,815.7689,299.88907,6,10,3.0,5.0,5
37,54.441162,363.41772,4,-12,2.0,-6.0,5
38,129.10983,365.36813,4,-10,2.0,-5.0,5
39,199.59743,366.3549,4,-8,2.0,-4.0,5
40,269.22095,366.35443,4,-6,2.0,-3.0,5
41,337.05627,366.17093,4,-4,2.0,-2.0,5
42,405.08798,366.0946,4,-2,2.0,-1.0,5
43,473.12686,366.0264,4,0,2.0,0.0,5
44,541.3807,366.01184,4,2,2.0,1.0,5
45,610.0428,366.27704,4,4,2.0,2.0,5
46,678.1688,366.9614,4,6,2.0,3.0,5
47,746.1061,366.78397,4,8,2.0,4.0,5
48,956.87225,367.2159,4,14,2.0,7.0,5
49,814.8825,367.96664,4,10,2.0,5.0,5
50,884.06415,368.16736,4,12,2.0,6.0,5
51,56.18219,433.22882,2,-12,1.0,-6.0,5
52,130.03859,434.18857,2,-10,1.0,-5.0,5
53,268.98828,434.27744,2,-6,1.0,-3.0,5
54,336.20932,434.13837,2,-4,1.0,-2.0,5
55,404.24142,433.96957,2,-2,1.0,-1.0,5
56,472.9466,433.72092,2,0,1.0,0.0,5
57,541.21625,434.0116,2,2,1.0,1.0,5
58,610.0651,434.31458,2,4,1.0,2.0,5
59,200.23453,435.3637,2,-8,1.0,-4.0,5
60,678.2335,434.91678,2,6,1.0,3.0,5
61,746.9382,435.86792,2,8,1.0,4.0,5
62,814.7954,436.55508,2,10,1.0,5.0,5
63,882.99713,436.4492,2,12,1.0,6.0,5
64,954.9968,436.3775,2,14,1.0,7.0,5
65,56.30475,502.2454,0,-12,0.0,-6.0,5
66,199.87352,502.46066,0,-8,0.0,-4.0,5
67,268.2464,502.36563,0,-6,0.0,-3.0,5
68,336.0201,502.22034,0,-4,0.0,-2.0,5
69,403.94858,502.27176,0,-2,0.0,-1.0,5
70,130.0003,502.8047,0,-10,0.0,-5.0,5
71,472.27866,502.77502,0,0,0.0,0.0,5
72,541.1294,502.81958,0,2,0.0,1.0,5
73,609.98114,502.97687,0,4,0.0,2.0,5
74,678.7065,503.19882,0,6,0.0,3.0,5
75,746.7098,503.7954,0,8,0.0,4.0,5
76,814.7541,504.0802,0,10,0.0,5.0,5
77,883.32806,504.8033,0,12,0.0,6.0,5
78,954.1927,505.20123,0,14,0.0,7.0,5
79,129.26949,571.17896,-2,-10,-1.0,-5.0,5
80,199.18352,570.97144,-2,-8,-1.0,-4.0,5
81,268.05814,570.84375,-2,-6,-1.0,-3.0,5
82,335.82803,570.92554,-2,-4,-1.0,-2.0,5
83,403.87845,571.052,-2,-2,-1.0,-1.0,5
84,472.0268,571.0744,-2,0,-1.0,0.0,5
85,56.280582,572.0082,-2,-12,-1.0,-6.0,5
86,541.0148,571.7311,-2,2,-1.0,1.0,5
87,609.92145,571.8698,-2,4,-1.0,2.0,5
88,678.2247,572.06085,-2,6,-1.0,3.0,5
89,746.73975,572.08624,-2,8,-1.0,4.0,5
90,815.1114,572.5285,-2,10,-1.0,5.0,5
91,883.9083,573.1384,-2,12,-1.0,6.0,5
92,955.0182,574.1603,-2,14,-1.0,7.0,5
93,198.90637,639.0123,-4,-8,-2.0,-4.0,5
94,267.40195,639.07227,-4,-6,-2.0,-3.0,5
95,335.78342,639.1223,-4,-4,-2.0,-2.0,5
96,128.00319,640.24994,-4,-10,-2.0,-5.0,5
97,403.82034,639.80225,-4,-2,-2.0,-1.0,5
98,472.19666,639.98035,-4,0,-2.0,0.0,5
99,540.9895,640.253,-4,2,-2.0,1.0,5
100,609.88666,640.3361,-4,4,-2.0,2.0,5
101,678.06177,640.7957,-4,6,-2.0,3.0,5
102,746.59717,640.84784,-4,8,-2.0,4.0,5
103,815.057,641.02295,-4,10,-2.0,5.0,5
104,54.441994,641.87134,-4,-12,-2.0,-6.0,5
105,884.07477,641.85254,-4,12,-2.0,6.0,5
106,956.138,643.3269,-4,14,-2.0,7.0,5
107,267.1617,707.826,-6,-6,-3.0,-3.0,5
108,335.21548,707.7729,-6,-4,-3.0,-2.0,5
109,403.93063,708.12933,-6,-2,-3.0,-1.0,5
110,472.17822,708.1861,-6,0,-3.0,0.0,5
111,196.74889,708.58563,-6,-8,-3.0,-4.0,5
112,540.85016,708.8012,-6,2,-3.0,1.0,5
113,609.36383,708.93463,-6,4,-3.0,2.0,5
114,677.9608,708.99384,-6,6,-3.0,3.0,5
115,746.1129,709.3602,-6,8,-3.0,4.0,5
116,125.94201,710.297,-6,-10,-3.0,-5.0,5
117,814.6875,709.95074,-6,10,-3.0,5.0,5
118,885.2367,711.01965,-6,12,-3.0,6.0,5
119,266.033,777.11206,-8,-6,-4.0,-3.0,5
120,335.34412,776.89813,-8,-4,-4.0,-2.0,5
121,403.49872,776.866,-8,-2,-4.0,-1.0,5
122,472.05734,776.6794,-8,0,-4.0,0.0,5
123,540.95605,776.9141,-8,2,-4.0,1.0,5
124,609.01794,777.7986,-8,4,-4.0,2.0,5
125,677.9439,777.72034,-8,6,-4.0,3.0,5
126,745.8175,778.80707,-8,8,-4.0,4.0,5
127,195.1334,778.86957,-8,-8,-4.0,-4.0,5
128,815.822,779.7053,-8,10,-4.0,5.0,5
129,123.02244,780.9352,-8,-10,-4.0,-5.0,5
130,886.9999,781.8356,-8,12,-4.0,6.0,5
131,403.334,846.08905,-10,-2,-5.0,-1.0,5
132,472.00116,846.0069,-10,0,-5.0,0.0,5
133,540.3061,846.09216,-10,2,-5.0,1.0,5
134,334.0665,846.86316,-10,-4,-5.0,-2.0,5
135,609.0687,846.80804,-10,4,-5.0,2.0,5
136,677.98334,847.12866,-10,6,-5.0,3.0,5
137,264.34155,848.0357,-10,-6,-5.0,-3.0,5
138,747.17566,848.3628,-10,8,-5.0,4.0,5
139,818.0025,850.94965,-10,10,-5.0,5.0,5
140,471.83084,916.8056,-12,0,-6.0,0.0,5
141,540.12604,916.8932,-12,2,-6.0,1.0,5
142,402.45914,917.84186,-12,-2,-6.0,-1.0,5
143,609.147,917.6481,-12,4,-6.0,2.0,5
144,332.24683,918.9695,-12,-4,-6.0,-2.0,5
145,678.61456,918.8999,-12,6,-6.0,3.0,5
0,336.72797,90.61663,12,-4,6.0,-2.0,6
1,406.12024,92.64422,12,-2,6.0,-1.0,6
2,680.9205,92.95169,12,6,6.0,3.0,6
3,474.99207,93.85539,12,0,6.0,0.0,6
4,543.2844,94.06058,12,2,6.0,1.0,6
5,612.0086,94.13212,12,4,6.0,2.0,6
6,269.09875,161.2155,10,-6,5.0,-3.0,6
7,338.26474,162.50113,10,-4,5.0,-2.0,6
8,406.6883,163.10687,10,-2,5.0,-1.0,6
9,748.04565,163.10904,10,8,5.0,4.0,6
10,474.7346,164.07747,10,0,5.0,0.0,6
11,542.8379,164.157,10,2,5.0,1.0,6
12,611.1581,163.94354,10,4,5.0,2.0,6
13,679.0875,164.20483,10,6,5.0,3.0,6
14,126.97484,226.08437,8,-10,4.0,-5.0,6
15,200.10202,228.94211,8,-8,4.0,-4.0,6
16,888.1173,229.66605,8,12,4.0,6.0,6
17,270.14478,230.76796,8,-6,4.0,-3.0,6
18,338.8417,231.2753,8,-4,4.0,-2.0,6
19,474.89856,231.26756,8,0,4.0,0.0,6
20,406.9238,231.83255,8,-2,4.0,-1.0,6
21,542.9277,231.93793,8,2,4.0,1.0,6
22,611.047,231.97893,8,4,4.0,2.0,6
23,678.87036,232.19841,8,6,4.0,3.0,6
24,747.5376,232.39693,8,8,4.0,4.0,6
25,816.9579,231.8542,8,10,4.0,5.0,6
26,128.21646,296.1655,6,-10,3.0,-5.0,6
27,201.1882,298.50885,6,-8,3.0,-4.0,6
28,270.3251,298.9951,6,-6,3.0,-3.0,6
29,338.37366,299.05124,6,-4,3.0,-2.0,6
30,406.26202,298.9415,6,-2,3.0,-1.0,6
31,474.2368,298.84964,6,0,3.0,0.0,6
32,542.8119,298.91266,6,2,3.0,1.0,6
33,611.05383,299.10406,6,4,3.0,2.0,6
34,678.90686,299.79297,6,6,3.0,3.0,6
35,746.63794,300.02747,6,8,3.0,4.0,6
36,816.65924,300.00845,6,10,3.0,5.0,6
37,885.94147,299.80756,6,12,3.0,6.0,6
38,56.048103,363.8986,4,-12,2.0,-6.0,6
39,130.06215,365.80597,4,-10,2.0,-5.0,6
40,200.52954,366.4591,4,-8,2.0,-4.0,6
41,406.00897,366.29105,4,-2,2.0,-1.0,6
42,474.04135,366.20508,4,0,2.0,0.0,6
43,542.2789,366.18787,4,2,2.0,1.0,6
44,270.18478,366.93423,4,-6,2.0,-3.0,6
45,337.99283,366.77448,4,-4,2.0,-2.0,6
46,610.96643,366.84592,4,4,2.0,2.0,6
47,679.09143,367.14597,4,6,2.0,3.0,6
48,747.03253,366.90594,4,8,2.0,4.0,6
49,815.8211,368.0699,4,10,2.0,5.0,6
50,885.03125,368.37915,4,12,2.0,6.0,6
51,957.1336,367.7165,4,14,2.0,7.0,6
52,56.39372,433.4236,2,-12,1.0,-6.0,6
53,130.9474,434.38785,2,-10,1.0,-5.0,6
54,337.1246,434.3376,2,-4,1.0,-2.0,6
55,405.16946,434.15936,2,-2,1.0,-1.0,6
56,473.3524,433.92453,2,0,1.0,0.0,6
57,542.1329,434.22083,2,2,1.0,1.0,6
58,201.15094,435.4302,2,-8,1.0,-4.0,6
59,269.9379,434.85724,2,-6,1.0,-3.0,6
60,610.9723,434.89423,2,4,1.0,2.0,6
61,679.1363,435.10492,2,6,1.0,3.0,6
62,747.29175,436.00916,2,8,1.0,4.0,6
63,815.1019,436.6786,2,10,1.0,5.0,6
64,883.94904,436.9553,2,12,1.0,6.0,6
65,955.9612,436.8692,2,14,1.0,7.0,6
66,57.251694,502.71017,0,-12,0.0,-6.0,6
67,130.88034,503.03934,0,-10,0.0,-5.0,6
68,200.78873,503.0878,0,-8,0.0,-4.0,6
69,269.18863,502.89072,0,-6,0.0,-3.0,6
70,336.95157,502.78647,0,-4,0.0,-2.0,6
71,404.88394,502.85254,0,-2,0.0,-1.0,6
72,473.2209,502.9643,0,0,0.0,0.0,6
73,542.0487,503.01108,0,2,0.0,1.0,6
74,610.87823,503.1576,0,4,0.0,2.0,6
75,679.1492,503.77762,0,6,0.0,3.0,6
76,747.62665,503.98004,0,8,0.0,4.0,6
77,815.6644,504.74954,0,10,0.0,5.0,6
78,884.27576,505.0103,0,12,0.0,6.0,6
79,955.1381,505.41296,0,14,0.0,7.0,6
80,200.05728,571.14294,-2,-8,-1.0,-4.0,6
81,269.0083,571.0123,-2,-6,-1.0,-3.0,6
82,336.26358,571.10284,-2,-4,-1.0,-2.0,6
83,404.4443,571.1438,-2,-2,-1.0,-1.0,6
84,57.212494,572.2176,-2,-12,-1.0,-6.0,6
85,130.1494,571.66656,-2,-10,-1.0,-5.0,6
86,472.93402,571.7394,-2,0,-1.0,0.0,6
87,541.93066,571.8953,-2,2,-1.0,1.0,6
88,610.80664,572.0401,-2,4,-1.0,2.0,6
89,679.1351,572.22614,-2,6,-1.0,3.0,6
90,747.1905,572.26996,-2,8,-1.0,4.0,6
91,816.0818,573.05707,-2,10,-1.0,5.0,6
92,884.31177,573.2952,-2,12,-1.0,6.0,6
93,956.0254,574.4432,-2,14,-1.0,7.0,6
94,268.36444,639.2546,-4,-6,-2.0,-3.0,6
